process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,pcvr_bias,exposure_cnt,click_cnt,cost,gmv
20210605,40903398619789,TME,1,107,0,0.0,0,0,0.0,225.14
20210605,30506472073904,TME,0,412,0,0.0,68,0,2.2352999999999996E-7,0.0
20210605,40106476583359,阅文系,1,405,205,0.0,0,0,0.0,0.0
20210605,10600415585766,IEG,0,104,10801,0.12338727349607966,112793,647,0.009587928270000004,0.0
20210605,80309495536503,未分组1,0,104,10801,0.00589897104232371,6870,11,2.5873556E-4,0.0
20210605,70608348419857,IEG,0,405,0,0.13461788578895412,57639,1889,0.01298598292,0.0
20210605,30208368992837,TKD,1,302,205,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,1,402,0,0.0,0,0,0.0,2019.9500000000003
20210605,70908422871965,阅文系,1,104,315,0.0,0,0,0.0,122.0
20210605,40706426556602,未分组1,1,104,10801,0.0,0,0,0.0,0.0
20210605,10506450549984,IEG,0,302,205,0.0,462,0,0.0,0.0
20210605,90903124471793,其他,1,405,204,0.0,0,0,0.0,0.0
20210605,40106476583359,阅文系,0,302,205,0.0,12,0,0.0,0.0
20210605,30800591023329,TME,1,301,108,0.0,0,0,0.0,0.0
20210605,60704472578903,TME,0,301,205,0.0,40,0,9.202E-8,0.0
20210605,60303415282763,IEG,1,204,108,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,0,405,204,0.10917298302899868,957732,7852,0.00532753575,0.0
20210605,20102414297987,IEG,1,301,0,0.0,0,0,0.0,69.03
20210605,40706426556602,QQ系,0,405,204,0.3657037581781583,404431,25523,0.0062136683800000005,0.0
20210605,40301325569554,TME,0,412,0,0.0,2,0,7.139999999999999E-9,0.0
20210605,70800426750600,QQ系,0,302,0,0.06334841628959276,321,14,1.5753604E-4,0.0
20210605,20306444885088,IEG,1,301,0,0.0,0,0,0.0,40.300000000000004
20210605,60304476255988,未分组1,0,104,315,0.0,2,0,3.7999999999999996E-7,0.0
20210605,70304481261296,TME,1,10010,0,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,1,10801,0,0.0,0,0,0.0,67518.06
20210605,70601378118790,TME,0,204,0,0.14952946244293389,267202,5199,0.006677674550000009,32710.0
20210605,50308424081820,TME,1,104,10801,0.0,0,0,0.0,0.0
20210605,20105445936502,未分组1,0,105,10801,0.0,128,0,7.169999999999997E-6,0.0
20210605,50002495342288,TME,0,105,0,0.06339511140676361,2462,39,1.2035689999999998E-5,0.0
20210605,70702022115052,其他,0,204,0,0.23725277185440063,7,1,2.0E-8,0.0
20210605,50605442246954,IEG,1,104,0,0.0,0,0,0.0,6702.32
20210605,10506450549984,IEG,0,104,108,0.018518518518518517,171,1,6.9E-7,0.0
20210605,10600415585766,IEG,0,105,0,0.04742301642033952,48925,257,0.0016100958100000002,507.98
20210605,80605561822013,IEG,0,204,205,0.0,1,0,0.0,0.0
20210605,60005012352827,QQ系,1,105,0,0.0,0,0,0.0,80141.76999999997
20210605,70702022115052,TKD,0,302,119,0.017857142857142856,123,1,3.6E-7,0.0
20210605,60003454983821,TME,0,302,119,0.0,4,0,0.0,0.0
20210605,90903124471793,其他,0,108,0,0.0,20,0,0.0,0.0
20210605,50904485673781,IEG,0,104,0,0.031746031746031744,87,2,1.6300000000000003E-6,0.0
20210605,50604428212896,TKD,0,104,105,0.15605004499670874,2055177,31411,0.00462515913,2116.92
20210605,60303415282763,IEG,0,405,204,0.03618945562095806,836,8,3.2906969999999986E-5,0.0
20210605,60508439594416,TME,0,302,205,0.0,54,0,0.0,0.0
20210605,70707452477964,阅文系,0,121,0,0.7222222222222222,234,13,4.6612999999999995E-7,0.0
20210605,50806409090287,TME,0,105,10801,0.028513745395910173,915,7,2.6007E-4,0.0
20210605,60208465173782,IEG,0,105,10801,0.0,1,0,5.3E-7,0.0
20210605,80303373095787,QQ系,0,405,409,0.0,1,0,0.0,0.0
20210605,80304215099367,CSIG,0,205,0,1.5922923609713324,19425,609,9.0553969E-4,0.0
20210605,80909368092923,IEG,1,104,108,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,0,104,204,0.026983485001685202,435,5,2.0299999999999992E-5,0.0
20210605,60608308136142,IEG,0,105,0,0.18966200869916233,1114113,14455,0.04597952696,3453.4400000000005
20210605,80309495536503,未分组1,0,302,0,0.007242889970691298,1289,5,2.4033339999999992E-5,0.0
20210605,70100221174573,CSIG,0,403,0,0.0,3,0,0.0,0.0
20210605,80904328951508,TME,1,204,205,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,0,108,0,0.14554275388460186,129731,1602,0.0011015582499999989,0.0
20210605,70100221174573,CSIG,1,106,0,0.0,0,0,0.0,0.0
20210605,20605460089933,IEG,0,10801,0,0.02830188679245283,130,3,2.1739999999999995E-5,0.0
20210605,40504315369553,未分组1,1,104,315,0.0,0,0,0.0,0.0
20210605,40301325569554,TME,0,403,0,0.0,5,0,1.0E-8,0.0
20210605,90704445965875,未分组1,1,105,10801,0.0,0,0,0.0,0.0
20210605,10604328256510,TME,0,315,405,0.0,0,0,0.0,0.0
20210605,40604491829077,IEG,1,10801,0,0.0,0,0,0.0,3176.0
20210605,40504315369553,TME,0,205,0,42.8543400486505,407991,17340,0.015142368559999994,0.0
20210605,40504315369553,TME,0,204,108,0.16468737763434224,12240,97,4.2021526E-4,0.0
20210605,40504400147134,阅文系,0,405,0,0.13522364032562653,163094,2891,0.002985992219999999,0.0
20210605,20102414297987,IEG,0,10801,0,0.11740641533117083,45973,302,0.00829176446,0.0
20210605,20105445936502,未分组1,0,10801,0,0.004055893488447103,10179,17,6.504940299999996E-4,0.0
20210605,40706426556602,QQ系,0,108,0,0.48492466988116606,182311,8951,0.002697571249999998,0.0
20210605,60303415282763,IEG,0,104,105,0.018305107590821875,572,7,1.961E-5,0.0
20210605,80303373095787,QQ系,1,315,0,0.0,0,0,0.0,255.14
20210605,70609460544983,IEG,0,405,403,0.0,6,0,1.0E-8,0.0
20210605,70609460544983,IEG,0,402,10009,0.0,6,0,0.0,0.0
20210605,30502474797090,CSIG,0,405,409,0.2,77,7,6.6E-7,0.0
20210605,60402262989318,CSIG,0,205,0,3.8198469283089613,275810,13521,0.01169737889,0.0
20210605,60807476850604,TKD,0,302,119,0.0,2,0,0.0,0.0
20210605,20009480643972,IEG,1,405,0,0.0,0,0,0.0,0.0
20210605,10406450945135,阅文系,0,104,10801,0.03306180668952732,45334,305,0.0029375575699999994,0.0
20210605,40807403425677,应用宝,1,104,204,0.0,0,0,0.0,19413.72
20210605,40504315369553,TME,0,409,0,52.841035692329,695,6,1.4932129999999996E-5,0.0
20210605,30607480914543,阅文系,1,204,205,0.0,0,0,0.0,0.0
20210605,40706426556602,QQ系,1,402,0,0.0,0,0,0.0,14.16
20210605,90301475842282,TME,0,301,108,0.0,156,0,2.7800000000000005E-6,0.0
20210605,90704445965875,IEG,1,107,0,0.0,0,0,0.0,0.0
20210605,10604328256510,TME,0,302,0,0.7235653543357942,31219,1207,3.6165000000000004E-4,0.0
20210605,60508439594416,TME,0,104,0,0.007957676294166292,2165,8,7.667000000000001E-5,16.0
20210605,30206388181212,IEG,1,104,10801,0.0,0,0,0.0,0.0
20210605,30400461864295,TME,0,105,0,1.1099990922577527,70,6,7.819999999999995E-6,0.0
20210605,70006563700470,TME,0,104,108,0.501168966293335,23,2,3.5319999999999995E-8,0.0
20210605,30800591023329,TME,1,10010,0,0.0,0,0,0.0,0.0
20210605,70702022115052,TKD,0,204,108,0.43858949032746963,328455,1629,0.0047198295200000006,0.0
20210605,60304476255988,未分组1,0,205,0,0.09333071231842041,40,2,1.259063E-5,0.0
20210605,30607480914543,阅文系,1,205,0,0.0,0,0,0.0,118.68
20210605,30607480914543,阅文系,1,405,205,0.0,0,0,0.0,1664.54
20210605,70100221174573,CSIG,0,402,0,0.016138413566715866,296,5,5.7319E-7,0.0
20210605,10309012621387,QQ系,1,204,108,0.0,0,0,0.0,19380.0
20210605,20306444885088,IEG,0,405,204,0.007378023950987469,2222,3,7.779999999999993E-6,0.0
20210605,40106476583359,阅文系,1,104,105,0.0,0,0,0.0,0.0
20210605,20906306793614,TKD,1,10801,0,0.0,0,0,0.0,0.0
20210605,30506472073904,TME,0,302,119,0.07692307692307693,33,1,1.7E-7,0.0
20210605,70803405454129,CSIG,1,104,105,0.0,0,0,0.0,0.0
20210605,70803405454129,CSIG,0,121,0,0.0,6,0,2.0E-8,0.0
20210605,20306444885088,IEG,0,107,0,0.0,74,0,3.400000000000001E-7,0.0
20210605,40504400147134,阅文系,0,402,0,0.07742959298096694,1007,19,9.747949999999997E-6,0.0
20210605,50104416453989,未分组1,0,10801,0,0.022723222726711075,733,3,2.8561999999999983E-4,0.0
20210605,40701410311452,QQ系,1,105,108,0.0,0,0,0.0,0.0
20210605,70100221174573,CSIG,1,104,108,0.0,0,0,0.0,0.0
20210605,90903124471793,其他,1,301,0,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,1,405,409,0.0,0,0,0.0,0.0
20210605,10600415585766,IEG,1,301,0,0.0,0,0,0.0,19.41
20210605,80309495536503,未分组1,0,405,204,0.04369645868427068,118668,321,0.0024872232899999995,0.0
20210605,40701410311452,QQ系,0,405,204,0.019343586491200254,2250,8,2.09855E-6,0.0
20210605,30607480914543,阅文系,1,405,108,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,0,405,205,1.0136609261998555,272361,3932,0.004944916869999999,0.0
20210605,70702022115052,TKD,0,409,0,8.20765714044285,1700,12,4.856421E-5,0.0
20210605,70506421868294,TKD,1,105,10801,0.0,0,0,0.0,1156328.44
20210605,90503492650537,IEG,0,402,0,0.0,193,0,2.682E-7,0.0
20210605,50807530695352,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,70800426750600,QQ系,0,301,0,155.11817938393287,3947,997,9.174104E-5,0.0
20210605,40504315369553,TME,1,406,0,0.0,0,0,0.0,0.0
20210605,70304481261296,TME,1,301,0,0.0,0,0,0.0,56258.41
20210605,40106476583359,阅文系,0,315,403,0.06547619047619048,67,2,1.0E-7,0.0
20210605,60303415282763,IEG,0,301,0,0.005471321927018129,396,2,7.625400000000001E-6,0.0
20210605,70908422871965,阅文系,1,405,204,0.0,0,0,0.0,0.0
20210605,70609460544983,IEG,1,104,105,0.0,0,0,0.0,240.0
20210605,50806409090287,TME,1,104,10801,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,0,10801,0,60.10405989784327,2558,181,2.3767319000000004E-4,0.0
20210605,70707452477964,阅文系,1,105,0,0.0,0,0,0.0,0.0
20210605,40301325569554,TME,0,104,204,0.03333333333333333,36,2,3.4000000000000003E-7,0.0
20210605,30502474797090,CSIG,1,405,205,0.0,0,0,0.0,552.9
20210605,60005012352827,QQ系,0,302,119,0.0,5,0,0.0,0.0
20210605,40301325569554,TME,0,204,205,0.0593322219659015,13691,133,3.039704999999999E-4,0.0
20210605,20900420119451,QQ系,1,204,0,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,0,105,0,0.09450095457115006,44770,457,0.0019748379399999994,0.0
20210605,20604530875002,TME,0,105,0,0.01479908306364617,837,6,7.080999999999998E-5,0.0
20210605,80904328951508,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,20805465563596,QQ系,1,301,0,0.0,0,0,0.0,0.0
20210605,30502474797090,CSIG,1,204,205,0.0,0,0,0.0,0.0
20210605,70506421868294,TKD,1,204,0,0.0,0,0,0.0,769235.1599999999
20210605,70702022115052,TKD,0,105,108,0.12467325535203531,85232,733,8.9531293E-4,0.0
20210605,70803405454129,CSIG,0,10801,0,0.07446808510638298,145,7,1.7800000000000003E-6,0.0
20210605,70804376351702,IEG,0,302,0,0.09090909090909091,11,1,9.0E-8,0.0
20210605,30005422732564,其他,1,405,0,0.0,0,0,0.0,2872.97
20210605,70707452477964,阅文系,0,301,108,0.11471688034188034,1239,12,5.979009999999998E-6,0.0
20210605,80303373095787,QQ系,1,104,315,0.0,0,0,0.0,0.0
20210605,40504400147134,阅文系,1,104,0,0.0,0,0,0.0,5113.42
20210605,20201368893836,TKD,0,105,108,0.06888917655823741,2175,53,4.830084000000002E-5,0.0
20210605,30607480914543,阅文系,1,405,204,0.0,0,0,0.0,6886.9
20210605,50604428212896,TKD,0,405,409,0.3508676681976126,1623,18,4.49E-6,0.0
20210605,60402262989318,CSIG,1,405,402,0.0,0,0,0.0,0.0
20210605,20900420119451,QQ系,0,315,0,0.003271370562706763,1552,3,3.2455200000000002E-6,0.0
20210605,20102414297987,IEG,0,405,0,0.06957949089937668,31406,385,0.0014382050399999997,0.0
20210605,60005012352827,QQ系,1,104,108,0.0,0,0,0.0,382.0
20210605,20201368893836,TKD,1,301,204,0.0,0,0,0.0,0.0
20210605,10907511528330,TME,1,405,204,0.0,0,0,0.0,0.0
20210605,60704472578903,TME,1,405,205,0.0,0,0,0.0,0.0
20210605,80904328951508,TME,0,301,108,0.0,12,0,1.4E-7,0.0
20210605,10907511528330,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,0,402,0,1.389364496988316,78448,954,8.963339999999997E-5,0.0
20210605,60402262989318,CSIG,1,405,204,0.0,0,0,0.0,5274.75
20210605,80303373095787,QQ系,1,405,205,0.0,0,0,0.0,0.0
20210605,90903124471793,其他,0,315,403,0.0,19,0,0.0,0.0
20210605,30302471412393,QQ系,0,104,10801,0.01576428472953196,19192,83,1.9705812999999998E-4,0.0
20210605,10604328256510,TME,0,405,0,0.2816139073803639,4146,240,8.868041E-5,0.0
20210605,50002495342288,TME,0,104,0,0.06574478598136264,16488,518,1.905683300000001E-4,0.0
20210605,30506472073904,TME,1,409,0,0.0,0,0,0.0,0.0
20210605,20604530875002,TME,0,104,10801,0.02366960985768583,911,14,1.6648999999999996E-4,0.0
20210605,50604428212896,TKD,0,104,108,0.1448554236815584,47106,327,8.197959999999996E-5,0.0
20210605,30506472073904,TME,0,105,10801,0.017760975353905965,8182,73,5.4178396E-4,0.0
20210605,90903124471793,其他,0,302,0,0.0,4,0,0.0,0.0
20210605,70707452477964,阅文系,0,315,403,0.16662548979123434,543,5,3.6E-7,0.0
20210605,50807530695352,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,30800591023329,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,90805444657273,CSIG,0,204,0,0.18766456842422485,29,2,4.999999999999999E-8,0.0
20210605,70006563700470,TME,0,204,0,0.7891191395348017,25989,1400,0.0010958767199999993,356.04
20210605,60304476255988,未分组1,1,10801,0,0.0,0,0,0.0,0.0
20210605,40701410311452,QQ系,0,301,204,0.0,1,0,0.0,0.0
20210605,80304215099367,CSIG,0,412,0,0.0,1,0,0.0,0.0
20210605,70506421868294,TKD,0,121,0,0.11678846577151661,1460,19,3.33E-6,0.0
20210605,40504315369553,TME,0,403,0,0.0,17,0,8.0E-7,0.0
20210605,90704445965875,IEG,0,302,0,0.08597848481602138,31,3,3.2999999999999996E-7,0.0
20210605,80909368092923,IEG,1,10801,0,0.0,0,0,0.0,16634.41
20210605,50906420844971,IEG,0,104,108,0.0,1,0,4.0E-8,0.0
20210605,30502474797090,CSIG,0,301,0,1.218330878182878,156121,15723,0.012104575730000006,0.0
20210605,50007452537563,其他,1,204,0,0.0,0,0,0.0,668.61
20210605,60704472578903,TME,0,412,0,0.0,3,0,2.6469999999999998E-8,0.0
20210605,50604428212896,TKD,1,104,204,0.0,0,0,0.0,2705.09
20210605,70908422871965,阅文系,0,105,0,0.2431981053050792,18637,1449,2.597183799999999E-4,0.0
20210605,30800591023329,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,60608308136142,IEG,1,104,0,0.0,0,0,0.0,41327.73
20210605,70702022115052,TKD,0,302,0,1.1805570171068451,1145941,21433,0.004320676829999998,0.0
20210605,20604530875002,TME,0,10801,0,1.3584726236051765,973,8,2.3827999999999995E-4,0.0
20210605,60807476850604,TKD,0,105,108,0.0027247956403269754,1452,5,3.541367000000001E-5,0.0
20210605,70908422871965,阅文系,1,405,0,0.0,0,0,0.0,0.0
20210605,50609444954277,CSIG,0,104,108,0.0,184,0,9.999999999999998E-8,0.0
20210605,60005012352827,QQ系,0,104,0,0.32878299513072023,9286078,330841,0.22840569118999993,88263.36
20210605,10309012621387,QQ系,0,301,205,0.06110043555073633,2752,48,1.7439999999999992E-5,0.0
20210605,10309012621387,QQ系,0,405,204,0.10408542159575027,838217,12178,0.02171989339,0.0
20210605,30506472073904,TME,0,301,0,0.12423156441509538,3974114,46446,0.032117403110000005,6.77
20210605,10005398496922,IEG,1,104,108,0.0,0,0,0.0,392.32
20210605,60704472578903,TME,1,315,204,0.0,0,0,0.0,0.0
20210605,50309348389211,IEG,0,405,205,0.0,72,0,3.269999999999999E-6,0.0
20210605,90704445965875,未分组1,1,104,105,0.0,0,0,0.0,0.0
20210605,10707405966597,QQ系,0,104,10801,0.024390243902439025,200,1,1.8400000000000002E-6,0.0
20210605,40504400147134,阅文系,0,204,205,0.01634768740031898,529,4,3.6729999999999996E-5,0.0
20210605,10604328256510,TME,1,301,0,0.0,0,0,0.0,1589.0
20210605,30208368992837,TKD,0,205,0,1.9773642894950163,29297,128,3.4609246999999996E-4,0.0
20210605,50007452537563,其他,1,405,204,0.0,0,0,0.0,0.0
20210605,90503492650537,IEG,1,301,0,0.0,0,0,0.0,254.44
20210605,70006491319394,QQ系,0,104,105,0.007246376811594203,1228,3,1.0974800000000002E-6,0.0
20210605,60704472578903,TME,0,106,0,0.2793678665496049,2706,44,2.0519149999999995E-5,0.0
20210605,30208368992837,TKD,0,104,105,0.04397381585243726,3587,81,6.667254999999999E-5,0.0
20210605,40301325569554,TME,0,104,0,0.2329238967947815,1426878,26874,0.022444564990000013,2831.3799999999997
20210605,70800426750600,QQ系,1,10801,0,0.0,0,0,0.0,20236.3
20210605,40903398619789,TME,1,108,0,0.0,0,0,0.0,886.0
20210605,30302471412393,QQ系,1,405,0,0.0,0,0,0.0,0.0
20210605,40504315369553,未分组1,0,405,205,0.2337843279311599,2015,84,3.621428999999999E-5,0.0
20210605,70204561021014,IEG,0,105,10801,0.0,4,0,3.2E-7,0.0
20210605,50906420844971,IEG,0,405,205,0.03389830609499398,252,4,1.9927359999999996E-5,0.0
20210605,30400461864295,TME,0,107,0,0.0,9,0,0.0,0.0
20210605,10509414896986,IEG,0,10801,0,0.02495625749863347,15770,90,0.004790569999999998,1143.1
20210605,70304481261296,TME,1,104,105,0.0,0,0,0.0,768.0
20210605,50308424081820,TME,1,104,0,0.0,0,0,0.0,13845.95
20210605,70809455792733,CSIG,0,104,10801,0.05172413793103448,323,6,2.0100000000000002E-6,0.0
20210605,60003454983821,TME,0,108,0,0.5555555555555556,50,5,4.2999999999999996E-7,0.0
20210605,70908422871965,阅文系,0,405,402,0.0,7,0,0.0,0.0
20210605,70609460544983,IEG,1,104,10801,0.0,0,0,0.0,4135.76
20210605,60402262989318,CSIG,1,405,205,0.0,0,0,0.0,4876.0
20210605,50604428212896,TKD,0,119,0,0.0,31,0,3.4E-7,0.0
20210605,20209449293196,TME,0,104,315,0.0,18,0,3.6999999999999995E-7,0.0
20210605,60003454983821,TME,0,105,108,0.0,1,0,2.0E-8,0.0
20210605,20805465563596,QQ系,0,107,0,0.021739130434782608,212,1,3.2999999999999996E-7,0.0
20210605,50002495342288,TME,1,409,0,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,0,405,205,0.06170397868816346,76731,373,3.8540303E-4,0.0
20210605,20604530875002,TME,0,104,105,0.03296962396710684,1257,16,7.924000000000001E-5,0.0
20210605,90503492650537,IEG,0,105,0,0.015977671202085705,3036,14,3.0080400000000018E-5,186.36
20210605,10707405966597,QQ系,0,315,0,0.022408963585434174,935,8,6.059999999999996E-6,0.0
20210605,30607480914543,阅文系,1,108,0,0.0,0,0,0.0,1212.24
20210605,40109452819930,IEG,0,105,0,0.019230769230769232,108,1,3.152E-5,0.0
20210605,50807530695352,TME,0,405,402,0.16666666666666666,111,5,1.26186E-6,0.0
20210605,20102414297987,IEG,1,405,0,0.0,0,0,0.0,917.07
20210605,50807530695352,TME,0,405,108,0.0,4,0,4.6949999999999994E-8,0.0
20210605,70100221174573,CSIG,0,104,204,0.03584263017162522,2404,59,9.457639999999995E-6,0.0
20210605,60005012352827,QQ系,0,104,108,0.09845134289720346,32444,961,5.995798899999997E-4,0.0
20210605,70804376351702,IEG,1,301,0,0.0,0,0,0.0,1.5
20210605,10309012621387,QQ系,0,105,204,0.08764881386240608,2948,23,3.912999999999999E-5,0.0
20210605,10509414896986,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,60402262989318,CSIG,1,104,315,0.0,0,0,0.0,396.0
20210605,70609460544983,IEG,1,405,204,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,302,204,0.0,1,0,0.0,0.0
20210605,70804376351702,IEG,1,302,0,0.0,0,0,0.0,0.0
20210605,30800591023329,TME,0,405,403,0.0,2,0,0.0,0.0
20210605,70100221174573,CSIG,1,105,108,0.0,0,0,0.0,0.0
20210605,40707432255536,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,70100221174573,CSIG,0,409,0,0.5790479355964108,319,4,1.6200000000000002E-6,0.0
20210605,30607480914543,阅文系,0,107,0,3.8324256118242244,195449,6705,0.0025208234699999996,0.0
20210605,70506421868294,TKD,0,302,204,0.14642745421548783,15800,81,3.0667E-4,0.0
20210605,10005398496922,IEG,0,105,108,0.021616556142519953,1356,17,8.434E-5,0.0
20210605,60608308136142,IEG,0,405,0,3.090014895025137,570564,10723,0.018972825829999998,0.0
20210605,60807476850604,TKD,0,409,0,0.0,356,0,2.3299999999999993E-6,0.0
20210605,10600415585766,IEG,0,108,0,0.0,37,0,2.5E-7,0.0
20210605,10005398496922,IEG,1,107,0,0.0,0,0,0.0,0.0
20210605,70609460544983,IEG,1,302,205,0.0,0,0,0.0,0.0
20210605,30806358632143,IEG,0,205,0,5.849982622599963,8473,144,6.2279188E-4,0.0
20210605,80309495536503,未分组1,1,204,0,0.0,0,0,0.0,2309.52
20210605,20209449293196,TME,1,104,105,0.0,0,0,0.0,290.0
20210605,90903124471793,其他,0,405,0,0.06081429503569473,411,6,1.2999999999999997E-7,0.0
20210605,50308424081820,TME,1,301,108,0.0,0,0,0.0,140.0
20210605,40504315369553,未分组1,0,204,0,0.041545355470517346,2643,49,5.7447019999999955E-5,0.0
20210605,40504315369553,未分组1,1,204,0,0.0,0,0,0.0,529.97
20210605,40106476583359,未分组1,0,106,0,0.0763888888888889,133,2,4.1E-6,0.0
20210605,30806358632143,IEG,0,302,0,0.038318806797067666,411,9,2.653E-5,0.0
20210605,80904328951508,TME,0,105,10801,0.04448524924948041,444,7,6.0670249999999984E-5,0.0
20210605,50308424081820,TME,0,104,108,0.1585081585081585,189,6,2.3508599999999995E-6,0.0
20210605,50604428212896,TKD,1,409,0,0.0,0,0,0.0,0.0
20210605,60608308136142,IEG,1,315,0,0.0,0,0,0.0,3.0
20210605,70601378118790,TME,1,105,0,0.0,0,0,0.0,172.06
20210605,60807476850604,TKD,0,104,10801,0.07198197905240004,217346,863,0.005069578430000001,0.0
20210605,60005012352827,TKD,0,402,10009,0.0,1,0,0.0,0.0
20210605,70100221174573,CSIG,0,405,108,0.1,21,1,8.911E-7,0.0
20210605,70609460544983,IEG,1,205,0,0.0,0,0,0.0,0.0
20210605,70304481261296,TME,0,108,0,0.9685381118368079,12322,584,2.908281300000002E-4,0.0
20210605,70405412545955,IEG,0,105,0,0.04876968857387835,28811,213,0.0013293563599999995,652.34
20210605,20201368893836,TKD,0,405,108,0.016483516483516484,1093,3,2.3261749999999998E-5,0.0
20210605,70506421868294,TKD,0,402,10009,0.12190082644628099,132,3,3.33E-6,0.0
20210605,50002495342288,TME,1,301,0,0.0,0,0,0.0,88.42
20210605,60608308136142,IEG,0,403,0,0.0,1,0,0.0,0.0
20210605,10600415585766,IEG,0,105,10801,0.6051702834464409,85496,554,0.010667574459999999,0.0
20210605,60807476850604,TKD,1,104,108,0.0,0,0,0.0,8672.0
20210605,30602476557982,CSIG,1,105,0,0.0,0,0,0.0,72.0
20210605,60807476850604,TKD,1,104,315,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,1,104,105,0.0,0,0,0.0,1390.54
20210605,40706426556602,QQ系,1,405,402,0.0,0,0,0.0,0.0
20210605,40504400147134,阅文系,0,405,204,0.029709404196770546,28453,177,0.0015956061300000002,0.0
20210605,90603469797199,TME,0,405,204,0.005128205128205128,799,3,5.1646129999999995E-5,0.0
20210605,20906306793614,TKD,0,204,205,0.0,3,0,0.0,0.0
20210605,90205493587472,IEG,0,405,204,0.0,1,0,9.0E-8,0.0
20210605,90903124471793,其他,0,104,0,0.12107019140207206,3940,23,7.0E-7,0.0
20210605,90301475842282,TME,1,405,0,0.0,0,0,0.0,58.0
20210605,20906306793614,TKD,0,302,205,0.0,688,0,0.0,0.0
20210605,30602476557982,CSIG,1,104,0,0.0,0,0,0.0,14981.28
20210605,60608308136142,IEG,1,301,108,0.0,0,0,0.0,70.0
20210605,40706426556602,未分组1,0,301,108,0.0,4,0,1.8999999999999995E-7,0.0
20210605,50806409090287,TME,1,405,205,0.0,0,0,0.0,0.0
20210605,60700493537595,IEG,0,10801,0,0.0078125,291,1,4.4429999999999986E-5,0.0
20210605,70601378118790,TME,1,315,204,0.0,0,0,0.0,0.0
20210605,40701491823377,CSIG,1,104,10801,0.0,0,0,0.0,125.8
20210605,70707452477964,阅文系,1,405,0,0.0,0,0,0.0,0.0
20210605,50605442246954,IEG,0,405,205,0.09252618469743588,4260,233,3.8095917E-4,0.0
